1614	The main systemic infection causing agent was initially identified based on morphological characteristics as an Exophiala species.
1615	Ribosomal DNA (rDNA) ITS regions of the isolates were subsequently sequenced confirming the isolates belonged to Exophiala genus.
1616	All isolates fell in a single phylogenetic cluster, which is represented by Exophiala angulospora.
1617	Fish were treated with either formalin or Bronopol or a combination of both, but there was no effect on the pattern or numbers of mortalities.
1618	Isolates were also tested against three different concentrations of Latrunculin A, Amphotericin B and Itraconazole with no success.
1619	It is of utmost importance to increase the knowledge on pathogen-host interactions to successfully develop sustainable control methods.
1620	BACKGROUND-This study assessed subcutaneous absorption kinetics of rapid-acting insulin administered as a bolus using bolus delivery speeds commonly employed in commercially available insulin pumps (i.e., 2 and 40 s for delivering 1 insulin unit).
1621	MATERIALS AND METHODS-Twenty C-peptide-negative type 1 diabetic subjects were studied on two occasions, separated by at least 7 days, using the euglycemic clamp procedure.
1622	After an overnight fast, subjects were given, in random order, a subcutaneous insulin bolus (15 U of insulin lispro, Eli Lilly) either for 30 s using an Animas IR2020 pump (fast bolus delivery) or for 10 min using a Medtronic Minimed Paradigm 512 pump (slow bolus delivery).
1623	RESULTS-Fast bolus delivery resulted in an earlier onset of insulin action as compared with slow bolus delivery (21.0 ± 2.5 vs. 34.3 ± 2.7 min; P < 0.002).
1624	Furthermore, time to reach maximum insulin effect was found to be 27 min earlier with fast bolus delivery as compared with slow bolus delivery (98 ± 11 vs. 125 ± 16 min; P < 0.005).
1625	In addition, the area under the plasma insulin curve from 0 to 60 min for fast bolus delivery was greater than the one for slow bolus delivery (10,307 ± 1291 vs. 8192 ± 865 min·pmol/L; P = 0.027).
1626	CONCLUSIONS-Results suggest that insulin bolus delivery with fast delivery speed may result in more rapid insulin absorption and, thus, may provide a better control of meal-related glucose excursions than that obtained with bolus delivery using slow delivery speeds.
1627	Our findings may have important implications for the future design of the bolus delivery unit of insulin pumps.
1628	When adding or subtracting quantities, adults tend to overestimate addition outcomes and underestimate subtraction outcomes.
1629	They also shift visuospatial attention to the right when adding and to the left when subtracting.
1630	These operational momentum phenomena are thought to reflect an underlying representation in which small magnitudes are associated with the left side of space and large magnitudes with the right side of space.
1631	Currently, there is limited research on operational momentum in early childhood or for operations other than addition and subtraction.
1632	The current study tested whether English-speaking 3- and 4-year-old children and college-aged adults exhibit operational momentum when ordering quantities.
1633	Participants were presented with two experimental blocks.
1634	In one block of trials, they were tasked with choosing the same quantity they had previously seen three times; in the other block, they were asked to generate the next quantity in a doubling sequence composed of three ascending quantities.
1635	A bias to shift attention to the right after an ascending operation was found in both age groups, and a bias to overestimate the next sequential quantity during an ascending ordering operation was found in adults under conditions of uncertainty.
1636	These data suggest that, for children, the spatial biases during operating are more pronounced than the mis-estimation biases.
1637	These findings highlight the spatial underpinnings of operational momentum and suggest that both very young children and adults conceptualize quantity along a horizontal continuum during ordering operations, even before formal schooling.
1638	Expression of the epidermal growth factor ligands amphiregulin (AREG) and epiregulin (EREG) is positively correlated with a response to EGFR-targeted therapies in colorectal cancer.
1639	Gene-body methylation sites, which show a strong inverse correlation with AREG and EREG gene expression, were identified in cell lines using targeted 454 FLX-bisulfite sequencing and SIRPH analyses for AREG/EREG promoters and intragenic CpGs.
1640	Upon treatment of colorectal cancer cells with 5-aza-2'-desoxycytidine, methylation decreases at specific intragenic CpGs accompanied by upregulation of AREG and EREG gene expression.
1641	The same AREG gene-body methylation was also found in human colorectal cancer samples and is independent of KRAS and NRAS mutations.
1642	Methylation is specifically decreased in the tumor epithelial compartment as compared to stromal tissue and normal epithelium.
1643	Investigation of a promoter/enhancer function of the AREG exon 2 region revealed a potential promoter function in reverse orientation.
1644	Retrospective comparison of the predictive power of AREG gene-body methylation versus AREG gene expression using samples from colorectal cancer patients treated with anti-EGFR inhibitors with complete clinical follow-up revealed that AREG expression is superior to AREG gene methylation.
1645	AREG and EREG genes undergo a complex regulation involving both intragenic methylation and promoter-dependent control.
1646	Methicillin-resistant Staphylococcus aureus (MRSA) is of serious public health concern due to its extensive antibiotic resistance and association with frequent outbreaks.
1647	So far, MRSA has received very little attention in Ghana.
1648	In line with recent efforts by the Government of Ghana to improve surveillance of antibiotic resistance, this article reviews the existing literature on MRSA in Ghana with the aim of highlighting its public health significance, identifying relevant areas of research, and how to combat this pathogen.
1649	There is a low prevalence of MRSA in Ghana.
1650	However, the presence of several epidemic multidrug-resistant clones of MRSA detected in the country poses a potentially serious public health threat.
1651	In Ghana, MRSA appears to have evolved from a relatively less-recognized pathogen to an important one, which is partly because of outbreaks of the organism in the last few years.
1652	Generally, little is known about the epidemiology of MRSA in Ghana and effective surveillance of the pathogen is required to deal with its emerging public health threat in the country.
1653	OBJECTIVES-Pediatric Chiari Type 1 Malformations (CM1) are commonly referred for neurosurgical opinion.
1654	The ideal management in children regarding surgical and radiographic decision making is not clearly delineated.
1655	PATIENTS AND METHODS-We retrospectively reviewed our cohort of patients age 18 years and younger referred to a single neurosurgeon for CM1.
1656	Baseline MRIs of the spine were obtained.
1657	Non-operative patients had repeat imaging at 6-12 months.
1658	Patients who underwent an operation (decompression with/without duraplasty) had repeat imaging at 6 months.
1659	RESULTS-One hundred and thirty-two patients with mean age of 10 years met inclusion criteria.
1660	All patients had post-operative symptomatic improvement.
1661	We identified 26 patients with syrinx, 8 with scoliosis, 3 with hydrocephalus, and one had tethered cord.
1662	The average tonsillar descent was 8.1 mm in the non-operative group and 11.9 mm in the operative group.
1663	Ninety-five patients were managed conservatively (72%).
1664	Thirty-seven were offered surgery (28%), and 33 patients underwent intervention; 21 with duraplasty (64%) and 12 without (36%).
1665	CONCLUSIONS-Pediatric patients with CM1 require both clinical and radiographic follow-up.
1666	Duraplasty may be performed if decompression fails to relieve symptomatology, but is not always needed.
1667	CM1 continues to present a challenge in surgical decision making.
1668	Adhering to a treatment paradigm may help alleviate difficult decision-making.
1669	BACKGROUND-Huánuco is a central eastern region of Peru in whose geography we can find both high forest and low jungle, as well as the mountain range that constitutes the inter-Andean valleys.
1670	It is considered an endemic Dengue region due to the many favorable conditions that facilitate the transmission of the virus.
1671	METHODOLOGY-A total of 268 serum samples from patients with acute febrile illness (AFI) were assessed for the presence of Dengue virus (DENV) via RT-PCR, Elisa NS1, IgM and IgG during December 2015 and March 2016 in Huánuco, Peru.
1672	RESULTS-Dengue virus was detected in 25% of samples via RT-PCR, followed by 19% Elisa NS1 antigen and 10.5% through Elisa IgM.
1673	The Elisa IgG was detected in 15.7% of samples.
1674	The most frequent symptoms associated with fever were headaches, myalgias, and arthralgias across all groups, with no significant difference between the four testing methods CONCLUSIONS: In our study, we identified DENV in up to 25% of the samples using the standard laboratory method; in addition, a correlation was established between the frequency of positive results and the serological tests that determine NS1, IgM and IgG.
1675	There is an increasing need of point-of-care tests to strengthen Peruvian epidemiological surveillance.
1676	BACKGROUND-Acute bilirubin encephalopathy (ABE) is a potentially devastating condition that can lead to death or life-long neurodevelopmental handicaps.
1677	ABE is particularly tragic because it is, in theory, completely preventable.
1678	Progress toward its prevention has been hampered by the perception that the extreme hyperbilirubinemia giving rise to ABE typically has no clear causation, with the majority of previous cases being labeled as "idiopathic" neonatal jaundice.
1679	OBJECTIVES-This research briefing is intended to inform readers of a new prospective study aimed at clarifying the causes of ABE.
1680	This is accomplished by identifying qualifying patients with ABE anywhere in the USA and then documenting their clinical characteristics and the results of testing 28 specific genetic associations in a web-based, institutional review board-approved, REDCap (research electronic data capture) deidentified registry.
1681	METHODS-In this research briefing, we present an overview of ABE and discuss the problem that most patients in the past have been labeled as having "idiopathic" hyperbilirubinemia.
1682	We also present data supporting a new theory that most (perhaps all) ABE patients have mutations or polymorphisms in genes involved in bilirubin production or metabolism.
1683	We introduce a new registry seeking to enroll 100 neonates with ABE as a voluntary, deidentified database, with next generation sequencing of 28 genes involved in bilirubin production/metabolism provided to enrollees at no cost.
1684	RESULTS AND CONCLUSIONS-The Neonatal Acute Bilirubin Encephalopathy Registry (NABER) study will correlate deidentified clinical and genetic data in order to clarify the underlying causes of hyperbilirubinemia in current ABE patients.
1685	We maintain that the improved understanding this study produces will constitute a needed step toward devising new clinical pathways and strategies for preventing ABE in neonates.
1686	This study quantified the biomechanical (movements and forces) and physiological (energy expenditure) demands of postal delivery performed with electrically assisted bicycles (EABs).
1687	Ten postal workers and 10 recreational athletes performed three simulated postal tasks (simulated mail delivery circuit, delivery distance [close vs. far], and 3-min stationary cycling) while carrying 0, 16 and 32 kg.
1688	Physiological (energy expenditure) and biomechanical (internal and external forces and joint angles) responses were calculated.
1689	Energy expenditure (10-20%; p < 0.05) and power output (30-44%; p < 0.05) increased with increasing mail loads.
1690	Ground reaction force increased (∼10%) for the far delivery distance, but joint reaction forces were unchanged.
1691	Lower hip flexion (p < 0.01), less hip abduction (p < 0.01) and larger spine anterior flexion (p < 0.01) were observed for the far delivery distance.
1692	Joint forces were not affected by the mail load transported (0-32 kg) or distance from the mailbox (close vs far).
1693	EABs can provide a suitable transportation method to assist mail delivery in terms of energy expenditure reduction.
1694	BACKGROUND-Increasingly, evidence from brain imaging supports the role of neuroinflammation in dementia progression.
1695	Yet, it is not clear if there are patterns of spatial and temporal susceptibility to neuroinflammatory processes in the brain that may correspond to dementia staging or symptom expression.
1696	METHODS-We searched literature databases for case-control studies examining levels of translocator protein (TSPO) levels using positron emission tomography, representing neuroinflammation, in regional analyses between healthy controls and mild cognitive impairment (MCI) or Alzheimer's disease (AD) subjects.
1697	Standardised mean differences (SMDs) were calculated and results meta-analysed using random-effects models.
1698	Quality assessments, sensitivity analysis, subgroup analysis and meta-regressions were also performed.
1699	RESULTS-Twenty-eight studies comprising 755 (HC = 318, MCI = 168, AD = 269) participants and 37 brain regions were included.
1700	Compared to HCs, AD participants had increased TSPO levels throughout the brain (SMD range: 0.43-1.76), especially within fronto-temporal regions.
1701	MCI subjects also had increased TSPO levels, mainly within the neocortex, with more modest effects (SMD range: 0.46 - 0.90).
1702	Meta-regression analysis identified an inverse association between TSPO levels in the parietal region and Mini-Mental State Examination scores, a proxy for disease severity, in AD subjects (estimate: -0.11, 95% confidence interval: -0.21 to -0.02; P = 0.024).
1703	CONCLUSIONS-Our findings support the association of increased neuroinflammation during the progression of MCI and AD, relative to HCs.
1704	This study examined the impact of bombing on posttraumatic stress disorder (PTSD) and psychiatric co-morbidity over time, whether this relationship was mediated by shattered world assumptions and altered self-capacities, and whether the mediational effects were moderated by attachment style and crisis support among Iraqi civilians.
1705	One hundred and fifty-nine Iraqi civilians completed questionnaires measuring the aforementioned psychological constructs.
1706	Bombing exposure was associated with PTSD and psychiatric co-morbidity over time; 87% and 77% met the criteria for PTSD at baseline and five months respectively.
1707	Shattered world assumptions and altered self-capacities mediated the impact of bombing exposure on PTSD and psychiatric co-morbidity over time.
1708	The mediational effect for shattered world assumptions was not moderated by attachment style and crisis support.
1709	However, the mediational effect for altered self-capacities was moderated by fearful attachment and a medium level of crisis support.
1710	To conclude, following bombing, Iraqi civilians' assumptions about the world and others can change.
1711	These changes can have long term effects on psychological distress but are not influenced by childhood attachment experiences or the amount of crisis support received.
1712	Bombing can also change civilians' perceptions of internal capacities like emotional regulation, particularly those with fearful attachment who rely on crisis support to some extent.
1713	We have previously demonstrated that kindling of the nucleus accumbens (NAc) induced psychosis relevant behaviors only after one, but not after five, stage-5 seizures, suggesting that five stage-5 NAc-evoked seizures antagonized psychosis relevant behaviors in rats.
1714	We hypothesized that brain opioid receptors are responsible for seizure-induced reduction of psychosis relevant behaviors in NAc kindled rats.
1715	Rats received NAc kindling until a stage-4 seizure was induced, after which naloxone, a non-specific opioid receptor antagonist, at dose of 1 or 10 mg/kg i.p., or saline (0.3 mL) i.p., was injected 15 min before each kindled seizure.
1716	Duration of afterdischarge (AD) was not significantly different among naloxone- and saline-treated groups.
1717	However, duration of postictal behavioral depression induced by a stage-5 seizure was significantly shorter in 10 mg/kg naloxone-treated than saline-treated rats, for long (>36 s) AD duration.
1718	When tested 3-4 days after five stage-5 seizures, 10 mg/kg naloxone-treated rats, as compared to saline-treated rats, showed a statistically significant loss of gating of hippocampal auditory evoked potentials, and significant reduction of startle response amplitude, but non-significant differences in prepulse inhibition and methamphetamine-induced locomotion.
1719	It is inferred that stage-5 seizures, by releasing endogenous opiates, contribute to postictal behavioral depression, and some long-term seizure-induced antipsychotic effects.
1720	In this study, a health risk assessment of N-nitrosodimethylamine (NDMA) in drinking water and food was conducted using disability-adjusted life years (DALYs) in major cities of China.
1721	Considering the numerous non-detected values found in drinking water samples, a zero-inflated model was employed to obtain a more precise NDMA concentration distribution function in drinking water.
1722	With exogenous chronic daily intake of 1.20 × 10-6 mg/(kg*d), the lifetime cancer risk and disability-adjusted life years of NDMA are 4.01 × 10-5 and 5.52 × 10-6 per person-year (ppy).
1723	The disease burden attributable to water sources accounts for nearly 9.94% of total exogenous intake.
1724	The contribution rate of vegetables is the largest, followed by cereals, milk products, fish and shrimp, and meat.
1725	Taking endogenous sources into consideration, the contribution rates of drinking water and food sources decrease to 0.08% and 0.69%.
1726	This study provides a scientific basis for making policy decisions on NDMA pollution management.
1727	Adenylosuccinate lyase deficiency is a rare genetic disorder with few reported cases in the United States.
1728	Magnetic resonance imaging findings in the brain include hypomyelination and low generalized parenchymal volume.
1729	Presented here is a case in a 3-month-old male who presented with hypotonia and seizures and was subsequently diagnosed with adenylosuccinate lyase deficiency.
1730	Given the rarity of this diagnosis, findings demonstrated in this case may prompt ordering physicians to broaden their approach to genetic testing in the setting of hypomyelination.
1731	Comparison is also made to more common hypomyelinating leukodystrophies.
1732	Patients with esophageal carcinoma (ESCA) have a poor prognosis and high mortality rate.
1733	Although standard therapies have had effect, there is an urgent requirement to develop novel options, as increasing drug tolerance has been identified in clinical practice.
1734	In the present study, differentially expressed genes (DEGs) of ESCA were identified in The Cancer Genome Atlas and Genotype‑Tissue Expression databases.
1735	Functional and protein‑protein interaction (PPI) analyses were performed.
1736	The Connectivity Map (CMAP) was selected to predict drugs for the treatment of ESCA, and their target genes were acquired from the Search Tool for Interactions of Chemicals (STITCH) by uploading the Simplified Molecular‑Input Line‑Entry System structure.
1737	Additionally, significant target genes and ESCA‑associated hub genes were extracted using another PPI analysis, and the corresponding drugs were added to construct a network.
1738	Furthermore, the binding affinity between predicted drug candidates and ESCA‑associated hub genes was calculated using molecular docking.
1739	Finally, 827 DEGs (|log2 fold‑change|≥2; q‑value <0.05), which are principally involved in protein digestion and absorption (P<0.005), the plasminogen‑activating cascade (P<0.01), as well as the 'biological regulation' of the Biological Process, 'membrane' of the Cellular Component and 'protein binding' of the Molecular Function categories, were obtained.
1740	Additionally, 11 hub genes were obtained from the PPI network (all degrees ≥30).
1741	Furthermore, the 15 first screen drugs were extracted from CMAP (score <‑0.85) and the 9 second screen drugs with 70 target genes were extracted from STITCH.
1742	Furthermore, another PPI analysis extracted 51 genes, and apigenin, baclofen, Prestwick‑685, menadione, butyl hydroxybenzoate, gliclazide and valproate were selected as drug candidates for ESCA.
1743	Those molecular docking results with a docking score of >5.52 indicated the significance of apigenin, Prestwick‑685 and menadione.
1744	The results of the present study may lead to novel drug candidates for ESCA, among which Prestwick‑685 and menadione were identified to be significant new drug candidates.
1745	All nurses have the potential and responsibility to effect positive change in nursing practice and healthcare.
1746	This article details the characteristics of leaders and effective followers and clarifies that one does not need to be in a management position to function as a leader.
1747	BACKGROUND-Development of autologous and recombinant growth factor/matrix combination products represent a new emerging trend in regenerative therapeutics and have gained increasing attention as a strategy to optimize tissue regeneration.
1748	The aim of the present study was to evaluate the levels of Platelet derived growth factor BB (PDGF-BB) in gingival crevicular fluid (GCF) during early healing period after the regenerative treatment of intrabony defects using beta tricalcium phosphate (β-TCP) as a bone regeneration material with either platelet rich fibrin (PRF) membrane or collagen membrane (CM) treated with recombinant human PDGF-BB (rhPDGF-BB).
1749	METHODS-Twenty patients (13 males and 7 females) with chronic periodontitis participated in this prospective, randomized clinical and biochemical study.
1750	Each patient was randomly assigned to PRF membrane (group A) or CM incorporated with rhPDGF-BB (group B).
1751	GCF samples were obtained on days 3, 7, 14 and 30 for evaluation of PDGF-BB levels and alkaline phosphatase (ALP) levels.
1752	RESULTS-On days 3 and 7 following surgery, mean levels of PDGF-BB at sites treated with PRF membrane or CM incorporated with rhPDGF-BB as a barrier membrane were not significantly different.
1753	PDGF-BB levels decreased significantly in samples collected on days 14 and 30 with significant differences between both the groups.
1754	ALP levels significantly increased from day 3 to day 30 but there was no difference between two groups.
1755	CONCLUSION-Within the limitations of the study, both PRF membrane and CM incorporated with rhPDGF-BB showed comparable GCF levels of PDGF-BB initially with PRF showing more sustained levels throughout the study period.
1756	This article is protected by copyright.
1757	All rights reserved.
1758	MicroRNAs (miRNAs) are expressed aberrantly in various types of cancer, and negatively regulate the expression of target genes which may be useful in therapeutic strategies in several biological processes.
1759	In the present study, the expression levels and the effects of miRNA (miR)‑421 in breast cancer tissues and MCF‑7 and MDA‑MB‑231 cells were evaluated to elucidate therapeutic targets in breast cancer cells.
1760	The putative targets of miR‑421 were predicted by bioinformatics approaches, and the expression levels of miR‑421 were measured in MCF‑7 and MDA‑MB‑231 cells by reverse transcription‑quantitative polymerase chain reaction analysis following miR‑421 knockdown.
1761	The rates of cell proliferation, migration capacity, invasiveness and apoptosis were determined in miR‑421 inhibitor‑transfected MCF‑7 and MDA‑MB‑231 cells.
1762	The expression levels of target proteins regulated by miR‑421 in MCF‑7 and MDA‑MB‑231 cells were analyzed by western blot analysis.
1763	miR‑421 was increased significantly in breast cancer tissues and cells, and was regulated by miR‑421 antisense oligonucleotides.
1764	The knockdown of miR‑421 in MCF‑7 and MDA‑MB‑231 cells decreased cell proliferation, migration capacity and invasiveness, and promoted apoptosis compared with control groups.
1765	The expression of target protein programmed cell death 4 (PDCD4) were decreased in MCF‑7 and MDA‑MB‑231 cells transfected with miR‑421 inhibitors.
1766	These results suggested a correlation between miR‑421 and PDCD4, and physiological functions of breast cancer cells, suggesting that miR‑421 may be a potential strategy in the therapy of breast cancer.
1767	OBJECTIVES-Trabecular bone adapts to the strains placed upon the skeleton during life.
1768	Anthropological research has largely focused on linking variation in primate trabecular bone to locomotor mode, to provide a context for interpreting fossil morphology.
1769	However, intraspecific variation and its underlying mechanisms are still poorly understood.
1770	Trabecular bone is influenced by a variety of factors including body mass, age, diet, temperature, genetics, sex, and behavior.
1771	Before trabecular structure can be used to infer habitual behavior in the past, the effects of these factors need to be understood.
1772	In this article, we examine variation in trabecular structure in the human foot in four archaeological groups in relation to inferred levels of terrestrial mobility and sex.
1773	MATERIALS AND METHODS-We use high-resolution μCT scanning to examine variation in trabecular structure in the human calcaneus, talus, and first metatarsal in two relatively mobile and two relatively sedentary archaeological groups.
1774	RESULTS-The four population samples show similar patterns of trabecular variation throughout the foot, influenced by mechanical loading.
1775	Greater inferred terrestrial mobility is associated with greater bone volume fraction and thicker, more widely spaced, and less interconnected trabeculae.
1776	However, contrary to diaphyseal rigidity, only limited sexual dimorphism was found in trabecular structure.
1777	DISCUSSION-This work demonstrates that trabecular bone may serve as a useful proxy of habitual behavior in the fossil and archaeological record when other factors are carefully considered.
1778	However, the mechanisms underlying sexual dimorphism are not well understood.
1779	As such, inferring sex differences in habitual behavior is currently challenging.
1780	THE POCO IS A NEW KIT THAT LETS OWNERS SNAP TOGETHER A PROGRAMMABLE HANDHELD video-game player.
1781	But it started life in 2009 as something completely different.
1782	The original concept was to make the first HD camcorder with a 14-megapixel photo capability, with a footprint about the size of a credit card.
1783	• The inspiration for this was the Flip Video camera, which was introduced in 2007 and sold in the millions as a cheap and easy way to capture digital video.
1784	My goal was to improve the design using new mobile-phone technology to produce a similarly easy-to-use product, but one packed into a much smaller case.
1785	• What happened next is a story about the need for adaptation in the face of changing circumstances.
1786	Fortunately, myfamily has some experience in handling what happens when concept meets reality: My father, Iain Sinclair, is an industrial designer who styled over 100 gaming systems for Saitek, and my uncle is Sir Clive Sinclair, who created the popular Sinclair line of home computers in the 1980s.
1787	• To create my camcorder, I first sourced an ultrathin 2.4-inch AMOLED (active-matrix OLED) display from CMEL that seemed brighter and clearer than anything I'd seen before or since.
1788	A suitable camera SOC (system-on-chip) came from Ambarella.
1789	I also learned about a camera module from a German company that could handle HD video even in low light, and capture 14-megapixel still images.
1790	Test results for the combination of the SOC and camera-module sensor were comparable to those produced by a much larger Sony camcorder.
1791	• I added other technology such as postage-stamp-size supercapacitors from Murata to power an LED flash.
1792	To keep the credit card footprint, I chose a magnesium body with ultrathin walls (expensive but otherwise impossible to achieve using the cheaper alternative of injection-molded plastic).
1793	BACKGROUND-Recurrent laryngeal nerve (RLN) injury is the most common and serious complication after thyroid surgery.
1794	However, little is known about the temperature threshold leading to RLN injury.
1795	In this study, we investigated threshold temperatures that cause RLN injury during thyroid surgery using continuous intraoperative neuromonitoring in swine models.
1796	METHODS-Four pigs weighing 30 to 40 kg were used for this study.
1797	We applied automatic periodic stimulation to the vagus nerve and dissected the RLN.
1798	The operative field was then filled with water at various temperatures (1.9°C to 87.4°C).
1799	The threshold temperature was defined as the temperature measured before filling the operative field that was associated with adverse events (latency increase of more than 10% or amplitude decrease of more than 50%).
1800	Loss of signal was defined as the electromyography (EMG) signal disappearing and not recovering during 30 min of observation.
1801	RESULTS-The low and high threshold temperatures were 2.5°C and 81.5°C, respectively.
1802	There were no adverse events at surrounding temperatures between 5.9°C and 77.5°C.
1803	The EMG signals in the RLNs exposed to the low threshold temperatures recovered, and there was no loss of signal.
1804	In contrast, the RLNs that showed adverse events at the high threshold temperatures showed loss of signal and no recovery of EMG signals.
1805	CONCLUSIONS-The RLN was found to be resistant to cold injury, whereas surrounding temperatures above 81.5°C may cause permanent thermal injury to the RLN.
1806	The surrounding temperature should be controlled within the safe range during thyroid surgery to avoid RLN injury.
1807	Land plants evolved about 470 million years ago or even earlier, in a biological crust-dominated terrestrial flora.
1808	The origin of land plants was probably one of the most significant events in Earth's history, which ultimately contributed to the greening of the terrestrial environment and opened up the way for the diversification of both plant and non-plant lineages.
1809	Fossil and phylogenetic evidence suggest that land plants have evolved from fresh-water charophycean algae, which were physiologically, genetically, and developmentally potentiated to make the transition to land.
1810	Since all land plants have biphasic life cycles, in contrast to the haplontic life cycle of Charophytes, the evolution of land plants was linked to the origin of a multicellular sporophytic phase.
1811	Land plants have evolved complex body plans in a way that overall complexity increased toward the tip of the land plant tree of life.
1812	Early forms were unbranched, with terminal sporangia and simple rhizoid rooting structures but without vasculature and leaves.
1813	Later on, branched forms with lateral sporangia appeared and paved the route for the evolution for indeterminacy.
1814	Finally, leaves and roots evolved to enable efficient nutrient transport to support a large plant body.
1815	The fossil record also suggests that almost all plant organs, such as leaves and roots, evolved multiple times independently over the course of land plant evolution.
1816	In this review, we summarize the current knowledge on the evolution of the land plant body plan by combining evidence of the fossil record, phylogenetics, and developmental biology.
1817	Waterborne diseases have significant public health and socioeconomic implications worldwide.
1818	Many viral pathogens are commonly associated with water-related diseases, namely enteric viruses.
1819	Also, novel recently discovered human-associated viruses have been shown to be a causative agent of gastroenteritis or other clinical symptoms.
1820	A wide range of analytical methods is available for virus detection in environmental water samples.
1821	Viral isolation is historically carried out via propagation on permissive cell lines; however, some enteric viruses are difficult or not able to propagate on existing cell lines.
1822	Real-time polymerase chain reaction (qPCR) screening of viral nucleic acid is routinely used to investigate virus contamination in water due to the high sensitivity and specificity.
1823	Additionally, the introduction of metagenomic approaches into environmental virology has facilitated the discovery of viruses that cannot be grown in cell culture.
1824	This review (i) highlights the applications of molecular techniques in environmental virology such as PCR and its modifications to overcome the critical issues associated with the inability to discriminate between infectious viruses and nonviable, (ii) outlines the strengths and weaknesses of Nucleic Acid Sequence Based Amplification (NASBA) and microarray, (iii) discusses the role of digital PCR as an emerging water quality monitoring assay and its advantages over qPCR, (iv) addresses the viral metagenomics in terms of detecting emerging viral pathogens and diversity in aquatic environment.
1825	Indeed, there are many challenges for selecting methods to detect classic and emerging viruses in environmental samples.
1826	While the existing techniques have revealed the importance and diversity of viruses in the water environment, further developments are necessary to enable more rapid and accurate methodologies for viral water quality monitoring and regulation.
1827	OBJECTIVES-Chronic Q fever is a persistent infection, mostly of aortic aneurysms, vascular prostheses or damaged heart valves caused by the intracellular bacterium Coxiella burnetii.
1828	Only a fraction of C. burnetii-infected individuals at risk develops chronic Q fever.
1829	In these individuals, a defective innate immune response may contribute to the development of chronic Q fever.
1830	We assessed whether genetic variations in genes involved in the killing machinery for C. burnetii by macrophages, contribute to the progression to chronic Q fever.
1831	METHODS-The prevalence of 66 single nucleotide polymorphisms (SNPs) in 31 genes pivotal in phagolysosomal maturation, bacterial killing and autophagy, was determined in 173 chronic Q fever patients and 184 controls with risk-factors for chronic Q fever and serological evidence of a C. burnetii infection.
1832	Associations were detected with univariate logistic regression models.
1833	To assess the effect of these SNPs on innate responses to C. burnetii, C. burnetii-induced cytokine production and basal ROS production of healthy volunteers was determined.
1834	RESULTS-RAB7A (rs13081864) and P2RX7 loss-of-function SNP (rs3751143) were more common in chronic Q fever patients than in controls.
1835	RAB5A (rs8682), P2RX7 gain-of-function SNP (rs1718119), MAP1LC3A (rs1040747) and ATG5 (rs2245214) were more common in controls.
1836	In healthy volunteers, RAB7A (rs13081864) and MAP1LC3A (rs1040747) influenced the C. burnetii-induced cytokine production.
1837	RAB7A (rs13081864) modulated basal ROS production.
1838	CONCLUSIONS-RAB7A (rs13081864) and P2RX7 (rs3751143) are associated with the development of chronic Q fever, whereas RAB5A (rs8682), P2RX7 (rs1718119), MAP1LC3A (rs1040747) and ATG5 (rs2245214) may have protective effects.
1839	Purpose-Monitoring Crohn's disease (CD) activity has a crucial importance, especially for evaluating treatment efficacy.
1840	Magnetic resonance enterography (MRE) and diffusion-weighted imaging (DWI) or their combination may represent potential non-invasive tools for this purpose.
1841	This study aimed to examine DWI and MRE for their potential to differentiate between different grades of ileocolonic CD activity.
1842	Materials and Methods-This retrospective study included 54 adult patients with a diagnosis of CD who underwent ileocolonoscopy and MRE including the DWI sequence.
1843	The severity of CD inflammation was categorized by Simple Endoscopic Score for Crohn's Disease (SES-CD) as inactive, mild, moderate and severe.
1844	In addition, following conventional MRE and DWI parameters were examined: bowel wall thickness, mural T2 hyperintensity, contrast enhancement, DWI signal intensity, and apparent diffusion coefficient (ADC) values.
1845	Results-In patients with moderate to severe disease based on SES-CD, T2 hyperintensity score [1.68 ± 0.77 (1-3) vs. 2.19 ± 0.69 (1-3); p = 0.013] and mean DWI score [2.42 ± 0.58 (1-3) vs. 2.04 ± 0.69 (1-3); p = 0.037 ] were higher and mean ADC values [1.5 ± 0.4 (0.9-2.5) vs. 1.2 ± 0.3 (0.6-1.8)] were lower compared to patients with inactive to mild CD.
1846	ADC had a moderate diagnostic accuracy in predicting moderate to severe disease (AUC = 0.729, 95% CI = 0.591-0.841, p = 0.001), with a cut-off value of ≤1.47 × 10-3 mm2/sec yielded 88.5% (23/26) sensitivity, 57.1% (16/28) specificity.
1847	Conclusion-DWI, ADC and T2 signal appear to differentiate moderate to severe CD from inactive to mildly active CD, based on SES-CD evaluation and may be useful in monitoring disease activity, particularly when evaluating treatment response.
1848	Cross-camera label estimation from a set of unlabelled training data is an extremely important component in unsupervised person re-identification (re-ID) systems.
1849	With the estimated labels, existing advanced supervised learning methods can be leveraged to learn discriminative re-ID models.
1850	In this paper, we utilize the graph matching technique for accurate label estimation due to its advantages in optimal global matching and intra-camera relationship mining.
1851	However, the graph structure constructed with non-learnt similarity measurement cannot handle the large cross-camera variations, which leads to noisy and inaccurate label outputs.
1852	This paper designs a Dynamic Graph Matching (DGM) framework, which improves the label estimation process by iteratively refining the graph structure with better similarity measurement learnt from intermediate estimated labels.
1853	In addition, we design a positive re-weighting strategy to refine the intermediate labels, which enhances the robustness against inaccurate matching output and noisy initial training data.
